# t /s, C /M, C /M, C /M,Cb/M,,1/c _ a,1/c_b,1/c_C,,,
13.125,0.0209,0.014,0.012,2.1,,47.84688995,71.42857143,83.33333333,,,
13.2,0.0208,0.0143,0.0119,2.1,,48.07692308,69.93006993,84.03361345,,,
13.275,0.021,0.014,0.0121,2.1,,47.61904762,71.42857143,82.6446281,,,
13.35,0.021,0.014,0.0119,2.1,,47.61904762,71.42857143,84.03361345,,,
13.425,0.0212,0.0142,0.0118,2.1,,47.16981132,70.42253521,84.74576271,,,
13.5,0.021,0.0145,0.0116,2.1,,47.61904762,68.96551724,86.20689655,,,
13.575,0.021,0.0144,0.0118,2.1,,47.61904762,69.44444444,84.74576271,,,
13.65,0.0211,0.0141,0.012,2.1,,47.39336493,70.92198582,83.33333333,,,
13.725,0.021,0.0139,0.0116,2.1,,47.61904762,71.94244604,86.20689655,,,
13.8,0.0208,0.014,0.0117,2.1,,48.07692308,71.42857143,85.47008547,,,
13.875,0.0207,0.0142,0.0115,2.1,,48.30917874,70.42253521,86.95652174,,,
13.95,0.0206,0.0142,0.0117,2.1,,48.54368932,70.42253521,85.47008547,,,
14.025,0.0206,0.0143,0.0115,2.1,,48.54368932,69.93006993,86.95652174,,,
14.1,0.0204,0.0142,0.012,2.1,,49.01960784,70.42253521,83.33333333,,,
14.175,0.0205,0.0138,0.0113,2.1,,48.7804878,72.46376812,88.49557522,,,
14.25,0.0209,0.0143,0.0116,2.1,,47.84688995,69.93006993,86.20689655,,,
14.325,0.0206,0.0139,0.0112,2.1,,48.54368932,71.94244604,89.28571429,,,
14.4,0.0205,0.0143,0.0115,2.1,,48.7804878,69.93006993,86.95652174,,,
14.475,0.0203,0.0142,0.0113,2.1,,49.26108374,70.42253521,88.49557522,,,
14.55,0.0205,0.0136,0.0115,2.1,,48.7804878,73.52941176,86.95652174,,,
14.625,0.0207,0.0135,0.0115,2.1,,48.30917874,74.07407407,86.95652174,,,
14.7,0.0201,0.0136,0.0115,2.1,,49.75124378,73.52941176,86.95652174,,,
14.775,0.0204,0.014,0.0115,2.1,,49.01960784,71.42857143,86.95652174,,,
14.85,0.0204,0.0139,0.0117,2.1,,49.01960784,71.94244604,85.47008547,,,
14.925,0.0205,0.014,0.0116,2.1,,48.7804878,71.42857143,86.20689655,,,
15,0.0204,0.0142,0.0115,2.1,,49.01960784,70.42253521,86.95652174,,,
15.075,0.0202,0.0137,0.0116,2.1,,49.5049505,72.99270073,86.20689655,,,
15.15,0.0197,0.0136,0.0119,2.1,,50.76142132,73.52941176,84.03361345,,,
15.225,0.0203,0.0139,0.0113,2.1,,49.26108374,71.94244604,88.49557522,,,
15.3,0.02,0.0136,0.0118,2.1,,50,73.52941176,84.74576271,,,
15.375,0.0201,0.0135,0.0115,2.1,,49.75124378,74.07407407,86.95652174,,,
15.45,0.0199,0.0138,0.0117,2.1,,50.25125628,72.46376812,85.47008547,,,
15.525,0.0202,0.0135,0.0115,2.1,,49.5049505,74.07407407,86.95652174,,,
15.6,0.0199,0.0137,0.0116,2.1,,50.25125628,72.99270073,86.20689655,,,
15.675,0.0196,0.0137,0.0112,2.1,,51.02040816,72.99270073,89.28571429,,,
15.75,0.0196,0.0133,0.0113,2.1,,51.02040816,75.18796992,88.49557522,,,
15.825,0.0199,0.0137,0.0113,2.1,,50.25125628,72.99270073,88.49557522,,,
15.9,0.0195,0.0136,0.0115,2.1,,51.28205128,73.52941176,86.95652174,,,
15.975,0.0195,0.0136,0.0111,2.1,,51.28205128,73.52941176,90.09009009,,,
16.05,0.0195,0.0139,0.011,2.1,,51.28205128,71.94244604,90.90909091,,,
16.125,0.0196,0.0134,0.0116,2.1,,51.02040816,74.62686567,86.20689655,,,
16.2,0.0197,0.0131,0.0115,2.1,,50.76142132,76.33587786,86.95652174,,,
16.275,0.0196,0.0138,0.0115,2.1,,51.02040816,72.46376812,86.95652174,,,
16.35,0.0192,0.0133,0.011,2.1,,52.08333333,75.18796992,90.90909091,,,
16.425,0.0196,0.0133,0.0113,2.1,,51.02040816,75.18796992,88.49557522,,,
16.5,0.0193,0.0133,0.0115,2.1,,51.8134715,75.18796992,86.95652174,,,
16.575,0.0201,0.0134,0.0113,2.1,,49.75124378,74.62686567,88.49557522,,,
16.65,0.0193,0.0132,0.0113,2.1,,51.8134715,75.75757576,88.49557522,,,
16.725,0.0188,0.0134,0.0115,2.1,,53.19148936,74.62686567,86.95652174,,,
16.8,0.019,0.0133,0.0111,2.1,,52.63157895,75.18796992,90.09009009,,,
16.875,0.0192,0.0133,0.0114,2.1,,52.08333333,75.18796992,87.71929825,,,
16.95,0.0191,0.0132,0.0115,2.1,,52.35602094,75.75757576,86.95652174,,,
17.025,0.0193,0.0137,0.011,2.1,,51.8134715,72.99270073,90.90909091,,,
17.1,0.0194,0.0133,0.0114,2.1,,51.54639175,75.18796992,87.71929825,,,
17.175,0.019,0.0133,0.0111,2.1,,52.63157895,75.18796992,90.09009009,,,
17.25,0.019,0.0125,0.0113,2.1,,52.63157895,80,88.49557522,,,
17.325,0.0188,0.0131,0.0111,2.1,,53.19148936,76.33587786,90.09009009,,,
17.4,0.0192,0.0133,0.0112,2.1,,52.08333333,75.18796992,89.28571429,,,
17.475,0.0194,0.0133,0.011,2.1,,51.54639175,75.18796992,90.90909091,,,
17.55,0.0188,0.0135,0.0111,2.1,,53.19148936,74.07407407,90.09009009,,,
17.625,0.0189,0.0131,0.0112,2.1,,52.91005291,76.33587786,89.28571429,,,
17.7,0.0187,0.0127,0.0112,2.1,,53.47593583,78.74015748,89.28571429,,,
17.775,0.0189,0.0129,0.0115,2.1,,52.91005291,77.51937984,86.95652174,,,
17.85,0.0191,0.0131,0.0111,2.1,,52.35602094,76.33587786,90.09009009,,,
17.925,0.0188,0.0132,0.0109,2.1,,53.19148936,75.75757576,91.74311927,,,
18,0.0189,0.013,0.0111,2.1,,52.91005291,76.92307692,90.09009009,,,
18.075,0.0188,0.0126,0.011,2.1,,53.19148936,79.36507937,90.90909091,,,
18.15,0.0189,0.0134,0.011,2.1,,52.91005291,74.62686567,90.90909091,,,
18.225,0.0189,0.0133,0.0112,2.1,,52.91005291,75.18796992,89.28571429,,,
18.3,0.0187,0.013,0.0108,2.1,,53.47593583,76.92307692,92.59259259,,,
18.375,0.0182,0.0128,0.0107,2.1,,54.94505495,78.125,93.45794393,,,
18.45,0.0186,0.013,0.0109,2.1,,53.76344086,76.92307692,91.74311927,,,
18.525,0.0185,0.0128,0.0106,2.1,,54.05405405,78.125,94.33962264,,,
